node,split,raw_target_tokens,raw_neighbor_tokens,trimmed_neighbor_raw_tokens,node_summary_tokens,metapath_summary_tokens,final_prompt_tokens,num_neighbors_full,num_neighbors_trimmed,num_metapaths,K,M,B_node,B_meta,target_truncated
34930,test,33,1753808,3561,1047,347,591,19351,48,12,2,4,10,10,False
34940,test,31,2914017,2662,974,294,533,33123,48,12,2,4,10,10,False
34941,test,90,2622227,6217,1394,583,884,30908,48,12,2,4,10,10,False
34942,test,37,1958248,2306,943,440,688,21317,48,12,2,4,10,10,False
34949,test,88,1961835,5668,1412,494,789,21367,48,12,2,4,10,10,False
34954,test,61,2978278,4983,1421,472,740,35029,48,12,2,4,10,10,False
34957,test,50,2903391,3967,1196,455,712,33495,48,12,2,4,10,10,False
34962,test,57,2371677,3546,1118,421,690,26005,48,12,2,4,10,10,False
34965,test,37,1796874,4841,1163,381,625,20028,48,12,2,4,10,10,False
34968,test,42,2671430,3152,1085,355,605,30939,48,12,2,4,10,10,False
34971,test,29,2860669,1643,870,354,593,33967,48,12,2,4,10,10,False
34973,test,34,2761334,3050,1045,378,621,32716,48,12,2,4,10,10,False
34980,test,133,2725441,9343,1739,536,876,31947,48,12,2,4,10,10,False
34985,test,145,2761655,8756,1610,411,756,31105,48,12,2,4,10,10,False
34987,test,160,2465525,10307,1673,456,823,27793,48,12,2,4,10,10,False
34988,test,25,2400863,1465,678,408,643,27217,48,12,2,4,10,10,False
34991,test,395,1877098,16284,1906,604,1209,20076,48,12,2,4,10,10,False
34992,test,37,2703079,2939,1005,254,501,32069,48,12,2,4,10,10,False
34994,test,27,1780632,2562,951,322,559,20020,48,12,2,4,10,10,False
35001,test,86,2790039,4144,1380,543,828,33115,48,12,2,4,10,10,False
35002,test,39,2727225,5048,1439,509,755,31832,48,12,2,4,10,10,False
35003,test,71,2844465,6176,1522,507,785,33198,48,12,2,4,10,10,False
35007,test,40,2504772,3195,973,302,551,27859,48,12,2,4,10,10,False
35008,test,32,1884898,1725,922,509,750,21147,48,12,2,4,10,10,False
35013,test,63,2900618,4539,1269,544,815,34084,48,12,2,4,10,10,False
35014,test,60,2402424,4916,1385,426,694,27156,48,12,2,4,10,10,False
35018,test,44,2452003,6419,1456,503,756,28299,48,12,2,4,10,10,False
35038,test,80,2636155,4247,1296,558,848,29582,48,12,2,4,10,10,False
35061,test,82,2262788,8461,1696,491,780,25562,48,12,2,4,10,10,False
35065,test,90,2717776,7633,1360,510,807,31851,48,12,2,4,10,10,False
35069,test,27,2594833,2006,846,436,671,30421,48,12,2,4,10,10,False
35072,test,27,2739663,3095,1153,383,620,32101,48,12,2,4,10,10,False
35081,test,153,2787505,7656,1291,451,812,32636,48,12,2,4,10,10,False
35091,test,24,2747202,2037,1024,423,654,32134,48,12,2,4,10,10,False
35092,test,27,2715395,4146,1327,445,682,32120,48,12,2,4,10,10,False
35094,test,28,2613837,1994,982,454,691,29989,48,12,2,4,10,10,False
35095,test,82,2290820,4619,1453,511,793,25929,48,12,2,4,10,10,False
35100,test,116,2765651,9073,1590,406,725,32578,48,12,2,4,10,10,False
35101,test,61,2183283,3515,1078,377,645,24654,48,12,2,4,10,10,False
35104,test,138,1805210,12164,1673,524,871,19893,48,12,2,4,10,10,False
35106,test,73,2808500,8702,1324,535,810,33188,48,12,2,4,10,10,False
35111,test,129,1772162,8762,1527,404,743,20078,48,12,2,4,10,10,False
35112,test,27,2252090,2128,881,430,665,26529,48,12,2,4,10,10,False
35123,test,197,2722306,9604,1635,505,912,31791,48,12,2,4,10,10,False
35131,test,48,2838238,4225,1236,353,609,33282,48,12,2,4,10,10,False
35135,test,54,2980574,5816,1282,464,725,34548,48,12,2,4,10,10,False
35139,test,101,1877089,7964,1722,488,797,19848,48,12,2,4,10,10,False
35142,test,69,2257028,5178,1436,453,727,24658,48,12,2,4,10,10,False
35147,test,101,1927773,13040,1797,541,848,20668,48,12,2,4,10,10,False
35151,test,28,1930554,3113,945,468,709,20723,48,12,2,4,10,10,False
35155,test,26,1970933,2452,820,274,510,21502,48,12,2,4,10,10,False
35158,test,121,2779232,8494,1468,465,793,32942,48,12,2,4,10,10,False
35173,test,60,2847658,2529,907,299,569,33296,48,12,2,4,10,10,False
35192,test,31,2211575,2262,910,384,621,24909,48,12,2,4,10,10,False
35194,test,36,1970274,5385,1349,517,761,21789,48,12,2,4,10,10,False
35204,test,572,590936,27418,2257,590,1372,4560,48,12,2,4,10,10,False
35205,test,43,1757830,10955,1369,389,642,18792,48,12,2,4,10,10,False
35213,test,1043,803563,45408,2388,546,1776,5854,48,12,2,4,10,10,True
35214,test,55,809200,7894,1323,393,658,7365,48,12,2,4,10,10,False
35216,test,305,656141,32616,2246,529,1046,4855,48,12,2,4,10,10,False
35218,test,378,1395825,24583,2238,544,1135,8862,48,12,2,4,10,10,False
35225,test,55,1217332,6251,1205,451,716,12524,48,12,2,4,10,10,False
35226,test,104,2165049,5727,1213,382,696,25638,48,12,2,4,10,10,False
35232,test,18,866454,2288,845,236,464,8619,48,12,2,4,10,10,False
35233,test,62,1566471,3950,1141,531,803,17051,48,12,2,4,10,10,False
35237,test,43,256891,5888,1122,445,695,2671,48,12,2,4,10,10,False
35244,test,420,1992043,17743,2103,604,1232,22200,48,12,2,4,10,10,False
35252,test,42,1862426,2797,1072,410,663,21114,48,12,2,4,10,10,False
35254,test,26,1971440,2388,834,360,596,22684,48,12,2,4,10,10,False
35266,test,43,2073232,5509,1263,388,637,23271,48,12,2,4,10,10,False
35268,test,66,2153080,5508,1305,449,721,24926,48,12,2,4,10,10,False
35270,test,42,1920078,2690,959,475,722,21058,48,12,2,4,10,10,False
35272,test,243,1976437,14161,1855,534,986,20344,48,12,2,4,10,10,False
35274,test,21,1985425,2156,909,415,645,22342,48,12,2,4,10,10,False
35275,test,64,1768303,8374,1454,372,640,20594,48,12,2,4,10,10,False
35276,test,88,1760708,5923,1180,520,818,20601,48,12,2,4,10,10,False
35278,test,47,2251094,5791,1308,511,768,26485,48,12,2,4,10,10,False
35279,test,74,2367391,4854,1138,340,622,27334,48,12,2,4,10,10,False
35282,test,97,2195936,7137,1581,572,878,25574,48,12,2,4,10,10,False
35286,test,68,1337146,5626,1311,428,701,14351,48,12,2,4,10,10,False
35287,test,128,2092501,5537,1257,413,750,23490,48,12,2,4,10,10,False
35292,test,276,2967125,7883,1572,488,974,33004,48,12,2,4,10,10,False
35312,test,57,2281034,3764,1067,526,790,26353,48,12,2,4,10,10,False
35322,test,32,1690695,5527,1363,553,795,18079,48,12,2,4,10,10,False
35325,test,63,1776105,6816,1416,450,714,19393,48,12,2,4,10,10,False
35342,test,38,1080011,3302,885,326,572,11635,48,12,2,4,10,10,False
35344,test,81,1477044,3546,1294,444,736,16039,48,12,2,4,10,10,False
35346,test,36,1758057,3509,1240,446,691,19410,48,12,2,4,10,10,False
35352,test,50,1686737,2621,1076,435,692,18833,48,12,2,4,10,10,False
35359,test,31,277909,4992,1211,529,769,3046,48,12,2,4,10,10,False
35363,test,1623,971016,37462,2223,519,1751,6740,48,12,2,4,10,10,True
35372,test,43,1186216,10386,1521,427,677,8331,48,12,2,4,10,10,False
35375,test,97,1379668,6097,1382,497,805,13115,48,12,2,4,10,10,False
35388,test,91,1251846,8886,1451,453,749,12976,48,12,2,4,10,10,False
35391,test,27,911392,2697,976,450,686,7956,48,12,2,4,10,10,False
35397,test,459,1822697,20350,1754,492,1157,19851,48,12,2,4,10,10,False
35398,test,185,3162353,16428,1858,511,904,33417,48,12,2,4,10,10,False
35401,test,64,1691843,5296,1326,408,679,18400,48,12,2,4,10,10,False
35405,test,67,1877436,8782,1582,542,812,20197,48,12,2,4,10,10,False
35410,test,37,1840618,3867,1121,361,605,20273,48,12,2,4,10,10,False
35412,test,418,1919901,26089,2118,553,1180,20363,48,12,2,4,10,10,False
35417,test,26,2196976,3346,1077,477,707,24891,48,12,2,4,10,10,False
35420,test,68,1884696,4465,1084,480,758,19824,48,12,2,4,10,10,False
35423,test,53,2065552,9968,1461,497,763,23274,48,12,2,4,10,10,False
35426,test,27,2057504,2822,909,519,756,23247,48,12,2,4,10,10,False
35427,test,374,1102536,19942,1999,494,1077,11215,48,12,2,4,10,10,False
35442,test,27,1387009,2045,940,481,716,13647,48,12,2,4,10,10,False
35444,test,15,1384934,2203,923,420,645,14752,48,12,2,4,10,10,False
35460,test,39,1694561,4379,1260,492,737,19656,48,12,2,4,10,10,False
35461,test,26,1209112,2198,842,342,578,13538,48,12,2,4,10,10,False
35472,test,38,581068,5005,1267,488,736,4845,48,12,2,4,10,10,False
35474,test,74,1672922,8089,1334,544,826,19150,48,12,2,4,10,10,False
35476,test,65,1140040,2934,944,470,745,12252,48,12,2,4,10,10,False
35478,test,24,639951,2916,973,518,751,6816,48,12,2,4,10,10,False
35479,test,42,1727610,3189,1186,390,642,19338,48,12,2,4,10,10,False
35487,test,39,1547473,5797,1331,366,615,17671,48,12,2,4,10,10,False
35489,test,243,402272,16194,1957,417,870,2816,48,12,2,4,10,10,False
35490,test,359,845761,23843,2296,582,1150,5885,48,12,2,4,10,10,False
35491,test,98,814463,16780,2018,529,837,6960,48,12,2,4,10,10,False
35496,test,500,1250492,32329,2329,641,1351,12579,48,12,2,4,10,10,False
35502,test,10,632592,3788,884,401,620,6329,48,12,2,4,10,10,False
35504,test,28,631636,6291,1311,456,692,3997,48,12,2,4,10,10,False
35513,test,26,1213320,3581,1053,432,664,11115,48,12,2,4,10,10,False
35523,test,25,1467072,2537,952,414,649,14887,48,12,2,4,10,10,False
35527,test,120,1877229,6077,1324,466,795,21774,48,12,2,4,10,10,False
35528,test,41,1612499,4789,1138,391,641,18637,48,12,2,4,10,10,False
35529,test,25,1041657,3146,1022,405,640,9825,48,12,2,4,10,10,False
35532,test,77,929460,7410,1619,413,701,9775,48,12,2,4,10,10,False
35539,test,408,1379591,20162,2113,578,1195,13624,48,12,2,4,10,10,False
35540,test,131,1464076,12836,1800,484,823,15328,48,12,2,4,10,10,False
35542,test,200,1527649,9778,1603,433,835,15766,48,12,2,4,10,10,False
35549,test,140,1251930,10637,1849,526,874,13876,48,12,2,4,10,10,False
35553,test,26,358547,5691,1122,324,560,3394,48,12,2,4,10,10,False
35557,test,66,1614258,6367,1512,493,767,17140,48,12,2,4,10,10,False
35560,test,895,1788554,22022,1931,538,1642,18139,48,12,2,4,10,10,False
35564,test,176,1098517,12533,1627,516,899,11882,48,12,2,4,10,10,False
35567,test,154,2006701,8197,1550,498,860,22354,48,12,2,4,10,10,False
35574,test,191,1046828,10100,1646,425,823,10880,48,12,2,4,10,10,False
35578,test,68,1644583,9901,1597,531,809,18161,48,12,2,4,10,10,False
35582,test,54,2021740,5799,1426,520,784,22281,48,12,2,4,10,10,False
35584,test,27,718737,3799,1113,392,629,6900,48,12,2,4,10,10,False
35587,test,45,370397,9216,1455,452,705,2717,48,12,2,4,10,10,False
35597,test,38,960886,3190,964,466,710,8644,48,12,2,4,10,10,False
35599,test,226,1422071,12443,1774,555,991,15938,48,12,2,4,10,10,False
35610,test,33,1970385,1836,798,375,618,22437,48,12,2,4,10,10,False
35612,test,27,2023599,2110,952,458,694,22276,48,12,2,4,10,10,False
35614,test,48,2118138,4621,1194,451,708,25152,48,12,2,4,10,10,False
35622,test,47,2132581,5042,1269,407,664,24104,48,12,2,4,10,10,False
35625,test,2,1259368,431,332,179,392,13264,48,12,2,4,10,10,False
35627,test,42,1931414,5148,1239,441,688,21719,48,12,2,4,10,10,False
35631,test,155,2027356,10920,1659,489,853,22770,48,12,2,4,10,10,False
35639,test,62,1019132,4917,1225,541,809,11757,48,12,2,4,10,10,False
35640,test,38,1004201,4829,1237,384,630,10471,48,12,2,4,10,10,False
35642,test,25,1922411,4276,1242,454,685,21588,48,12,2,4,10,10,False
35645,test,14,1891496,1144,639,314,536,20720,48,12,2,4,10,10,False
35646,test,365,2024210,22559,1907,560,1136,23548,48,12,2,4,10,10,False
35647,test,39,2090388,2657,961,416,663,22440,48,12,2,4,10,10,False
35657,test,30,1868851,1917,904,401,638,21120,48,12,2,4,10,10,False
35669,test,25,1907260,2185,920,358,590,20881,48,12,2,4,10,10,False
35677,test,14,1205999,1348,765,440,663,9407,48,12,2,4,10,10,False
35684,test,4,2018502,513,356,213,421,19074,48,12,2,4,10,10,False
35690,test,136,916048,8484,1536,527,873,6790,48,12,2,4,10,10,False
35692,test,922,1433248,32388,2424,602,1736,11618,48,12,2,4,10,10,False
35697,test,447,910386,19867,2047,636,1291,5755,48,12,2,4,10,10,False
35702,test,188,1081996,14781,2018,587,981,7805,48,12,2,4,10,10,False
35704,test,27,980002,10403,1474,494,730,7433,48,12,2,4,10,10,False
35709,test,143,1177477,8375,1417,477,828,9383,48,12,2,4,10,10,False
35710,test,32,1110838,4087,1113,438,680,9339,48,12,2,4,10,10,False
35714,test,39,1381544,3004,990,502,750,10394,48,12,2,4,10,10,False
35715,test,510,875343,34675,2368,584,1306,5606,48,12,2,4,10,10,False
35718,test,192,1371654,11954,1991,554,949,10943,48,12,2,4,10,10,False
35721,test,239,1139449,33041,2278,610,1060,7730,48,12,2,4,10,10,False
35722,test,622,1445903,21986,2104,576,1409,11061,48,12,2,4,10,10,False
35738,test,1523,980442,37466,2163,659,1892,6079,48,12,2,4,10,10,True
35741,test,90,697555,9116,1609,460,750,6378,48,12,2,4,10,10,False
35744,test,77,1352350,7773,1639,507,795,13855,48,12,2,4,10,10,False
35749,test,5,693637,2306,693,265,481,7140,48,12,2,4,10,10,False
35750,test,297,446558,16492,1489,523,1029,4242,48,12,2,4,10,10,False
35767,test,32,1510916,5492,1349,441,684,16615,48,12,2,4,10,10,False
35778,test,39,1483727,3800,1031,403,651,15761,48,12,2,4,10,10,False
35779,test,174,605951,11695,1441,417,801,4145,48,12,2,4,10,10,False
35785,test,66,563344,15221,1706,552,827,4274,48,12,2,4,10,10,False
35787,test,142,1032491,5199,1225,511,860,10371,48,12,2,4,10,10,False
35790,test,72,1207389,6079,1362,551,832,13472,48,12,2,4,10,10,False
35795,test,39,368718,7213,1172,434,682,3632,48,12,2,4,10,10,False
35799,test,81,842254,5275,1300,477,766,8827,48,12,2,4,10,10,False
35801,test,25,529899,2961,1065,501,735,4969,48,12,2,4,10,10,False
35807,test,24,1506148,2444,958,382,615,16645,48,12,2,4,10,10,False
35810,test,117,985365,6532,1380,517,845,8833,48,12,2,4,10,10,False
35813,test,99,1527593,6357,1710,595,898,17985,48,12,2,4,10,10,False
35820,test,31,1688206,4002,1013,498,734,18779,48,12,2,4,10,10,False
35829,test,86,662887,6807,1335,389,684,5545,48,12,2,4,10,10,False
35834,test,88,1335716,5857,1217,508,805,13340,48,12,2,4,10,10,False
35840,test,26,1434574,1672,762,314,550,16229,48,12,2,4,10,10,False
35843,test,60,1601035,5780,1332,481,745,17951,48,12,2,4,10,10,False
35845,test,43,1137402,4976,1271,474,726,12754,48,12,2,4,10,10,False
35847,test,89,1321422,5810,1280,446,746,15483,48,12,2,4,10,10,False
35854,test,792,1197787,23937,2300,621,1620,10809,48,12,2,4,10,10,False
35860,test,34,1089290,2681,906,354,596,11073,48,12,2,4,10,10,False
35870,test,35,1574420,2527,1059,398,641,17760,48,12,2,4,10,10,False
35875,test,93,338222,6936,1307,434,733,3557,48,12,2,4,10,10,False
35878,test,26,623525,6891,1238,494,730,6381,48,12,2,4,10,10,False
35879,test,62,1741764,4315,1193,492,762,19548,48,12,2,4,10,10,False
35882,test,28,1312410,3043,981,422,659,13196,48,12,2,4,10,10,False
35884,test,143,934473,15165,1540,549,904,9363,48,12,2,4,10,10,False
35885,test,53,1563914,2417,1011,422,681,17278,48,12,2,4,10,10,False
35886,test,27,691994,10151,1394,412,648,6633,48,12,2,4,10,10,False
35890,test,451,749530,16848,1663,571,1232,7005,48,12,2,4,10,10,False
35893,test,208,1196664,6475,1208,409,825,12405,48,12,2,4,10,10,False
35895,test,326,605412,13293,1505,482,1018,6431,48,12,2,4,10,10,False
35907,test,1578,634651,34080,2267,665,1902,4542,48,12,2,4,10,10,True
35914,test,176,735059,21091,1833,535,918,6591,48,12,2,4,10,10,False
35918,test,380,1257000,16370,2051,590,1181,11351,48,12,2,4,10,10,False
35931,test,43,1692294,4570,1020,373,624,16336,48,12,2,4,10,10,False
35932,test,28,715138,2947,903,285,523,6723,48,12,2,4,10,10,False
35934,test,154,618801,14061,1692,461,826,6010,48,12,2,4,10,10,False
35938,test,26,1077529,4394,1090,299,535,10848,48,12,2,4,10,10,False
35951,test,32,1742711,8162,1331,514,754,18422,48,12,2,4,10,10,False
35954,test,145,1000860,14242,1723,469,824,9297,48,12,2,4,10,10,False
35956,test,79,926039,6854,1243,407,696,7873,48,12,2,4,10,10,False
35964,test,29,1277485,3742,1021,349,588,12907,48,12,2,4,10,10,False
35973,test,43,2025550,4902,1266,503,755,22075,48,12,2,4,10,10,False
35975,test,30,1175671,4290,1151,516,754,11622,48,12,2,4,10,10,False
35979,test,174,1712949,13004,1877,585,969,18475,48,12,2,4,10,10,False
35980,test,29,1742523,3167,957,413,641,19205,48,12,2,4,10,10,False
35988,test,34,870846,3146,1120,494,736,10216,48,12,2,4,10,10,False
35991,test,89,1790418,6354,1415,431,729,19676,48,12,2,4,10,10,False
35992,test,30,814783,3759,1067,384,624,7414,48,12,2,4,10,10,False
36003,test,45,1341542,7568,1174,439,689,13407,48,12,2,4,10,10,False
36023,test,696,350340,22115,1864,404,1310,2677,48,12,2,4,10,10,False
36031,test,1450,691803,39700,2315,595,1830,5264,48,12,2,4,10,10,True
36035,test,526,1040137,26275,1961,617,1353,6327,48,12,2,4,10,10,False
36038,test,456,1799955,19727,1938,560,1224,11697,48,12,2,4,10,10,False
36041,test,175,1458322,11617,1753,590,974,15242,48,12,2,4,10,10,False
36042,test,557,395871,20474,2007,436,1203,3310,48,12,2,4,10,10,False
36051,test,151,1584103,13148,1766,436,794,10927,48,12,2,4,10,10,False
36060,test,182,1633975,6592,1477,478,869,18885,48,12,2,4,10,10,False
36065,test,58,1635368,4691,1331,370,637,17854,48,12,2,4,10,10,False
36069,test,84,1248901,5159,1413,590,883,13174,48,12,2,4,10,10,False
36071,test,93,645157,15955,1652,569,874,5950,48,12,2,4,10,10,False
36073,test,17,720055,2538,863,352,579,7876,48,12,2,4,10,10,False
36090,test,42,1036254,4489,1243,398,648,10311,48,12,2,4,10,10,False
36092,test,69,1653554,7845,1417,446,722,17984,48,12,2,4,10,10,False
36097,test,59,1663012,8431,1417,467,734,16237,48,12,2,4,10,10,False
36098,test,29,975648,4667,1200,419,652,10016,48,12,2,4,10,10,False
36102,test,41,1662137,6371,1322,540,787,18503,48,12,2,4,10,10,False
36104,test,26,788244,3814,1056,471,706,8249,48,12,2,4,10,10,False
36105,test,51,1032873,4725,1278,433,692,10524,48,12,2,4,10,10,False
36106,test,176,1536775,8264,1554,500,885,16646,48,12,2,4,10,10,False
36108,test,150,1157029,10498,1782,506,865,11186,48,12,2,4,10,10,False
36122,test,26,1678149,4431,1251,408,642,16526,48,12,2,4,10,10,False
36132,test,50,1750653,4452,1183,372,628,17541,48,12,2,4,10,10,False
36149,test,75,1313550,7632,1583,505,789,14940,48,12,2,4,10,10,False
36153,test,81,780472,9662,1569,548,836,7628,48,12,2,4,10,10,False
36155,test,115,1485265,11299,1623,576,902,16201,48,12,2,4,10,10,False
36158,test,121,1862316,8454,1605,453,781,19801,48,12,2,4,10,10,False
36168,test,91,1269098,7578,1536,557,857,12886,48,12,2,4,10,10,False
36173,test,108,1423766,12151,1522,588,905,14411,48,12,2,4,10,10,False
36181,test,287,1101973,13842,1841,610,1105,10694,48,12,2,4,10,10,False
36184,test,36,1869949,2282,961,467,713,20622,48,12,2,4,10,10,False
36185,test,86,1571236,7451,1754,530,823,17818,48,12,2,4,10,10,False
36191,test,152,780350,12567,1892,529,891,7522,48,12,2,4,10,10,False
36192,test,169,1840096,5169,1451,509,887,20098,48,12,2,4,10,10,False
36196,test,35,687697,3928,1074,376,617,7095,48,12,2,4,10,10,False
36198,test,44,1357809,3312,1018,507,761,14434,48,12,2,4,10,10,False
36209,test,47,605152,6112,1203,338,592,4988,48,12,2,4,10,10,False
36213,test,218,1736265,12910,1785,515,941,16840,48,12,2,4,10,10,False
36214,test,38,1052664,3705,1052,441,689,9742,48,12,2,4,10,10,False
36218,test,40,1092779,4182,1017,350,600,9957,48,12,2,4,10,10,False
36224,test,30,947684,4774,1271,457,693,9075,48,12,2,4,10,10,False
36232,test,29,1330257,2376,983,364,600,14699,48,12,2,4,10,10,False
36236,test,39,886857,3704,1165,460,706,9027,48,12,2,4,10,10,False
36239,test,79,916867,3298,1128,425,714,9033,48,12,2,4,10,10,False
36245,test,23,1506330,1639,771,397,630,16233,48,12,2,4,10,10,False
36248,test,45,1495022,5287,1346,422,675,17348,48,12,2,4,10,10,False
36250,test,31,1637318,2424,1023,348,589,18001,48,12,2,4,10,10,False
36265,test,188,470806,23824,2091,501,898,3253,48,12,2,4,10,10,False
36266,test,53,622314,15021,1770,538,799,5390,48,12,2,4,10,10,False
36287,test,87,563924,6296,1235,391,690,5493,48,12,2,4,10,10,False
36299,test,110,1579593,9683,1682,506,827,15823,48,12,2,4,10,10,False
36306,test,176,307137,21319,1679,554,940,2235,48,12,2,4,10,10,False
36309,test,77,969577,5072,1396,475,759,8678,48,12,2,4,10,10,False
36311,test,27,1531551,2349,944,477,715,16448,48,12,2,4,10,10,False
36318,test,38,1399813,2746,1056,479,725,15116,48,12,2,4,10,10,False
36323,test,44,1435249,5981,1408,479,731,15439,48,12,2,4,10,10,False
36325,test,31,949130,3327,1302,463,700,8765,48,12,2,4,10,10,False
36332,test,320,1453974,18441,1942,622,1153,15203,48,12,2,4,10,10,False
36339,test,839,1475938,25165,2121,499,1548,14629,48,12,2,4,10,10,False
36341,test,50,697388,9923,1475,354,614,6868,48,12,2,4,10,10,False
36342,test,189,1667582,14089,1837,579,978,17139,48,12,2,4,10,10,False
36349,test,199,1426917,28053,2044,521,929,13996,48,12,2,4,10,10,False
36350,test,242,1813041,14445,1841,565,1016,12262,48,12,2,4,10,10,False
36351,test,339,1548510,25860,2217,481,1030,10597,48,12,2,4,10,10,False
36352,test,102,973687,9453,1361,416,726,6894,48,12,2,4,10,10,False
